"ID","Site","TypeSite","meanBC","Y_muni","X_muni"
"AgriCh_0360","Arene Candide","Cave",4920,44.16907,8.34354
"AgriCh_0361","Arene Candide","Cave",5172,44.16907,8.34354
"AgriCh_0362","Arene Candide","Cave",4836,44.171389,8.344444
"AgriCh_0363","Arene Candide","Cave",4959,44.171389,8.344444
"AgriCh_0364","Arene Candide","Cave",4545,44.171389,8.344444
"AgriCh_0365","Arene Candide","Cave",3213,44.171389,8.344444
"AgriCh_0366","Arene Candide","Cave",3217,44.171389,8.344444
"AgriCh_0367","Arene Candide","Cave",5105,44.171389,8.344444
"AgriCh_0368","Arene Candide","Cave",3086,44.171389,8.344444
"AgriCh_0369","Arma dellAquila","Rock shelter",5183,44.171389,8.344444
"AgriCh_0370","Arma dellAquila","Rock shelter",4653,44.16907,8.34354
"AgriCh_0371","Arma dellAquila","Rock shelter",5593,44.171389,8.344444
"AgriCh_0372","Arma dellAquila","Rock shelter",5587,44.171389,8.344444
"AgriCh_0373","Arma dellAquila","Rock shelter",5280,44.171389,8.344444
"AgriCh_0374","Arma dellAquila","Rock shelter",5279,44.171389,8.344444
"AgriCh_0375","Arma dellAquila","Rock shelter",5067,44.171389,8.344444
"AgriCh_0376","Arma dellAquila","Rock shelter",5110,44.171389,8.344444
"AgriCh_0377","Arma dellAquila","Rock shelter",4650,44.171389,8.344444
"AgriCh_0378","Arma dello Stefanin","Cave",5551,44.083333,8
"AgriCh_0379","Arma dello Stefanin","Cave",4448,44.048229,8.21486
"AgriCh_0380","Arma dello Stefanin","Cave",3999,44.048229,8.21486
"AgriCh_0381","Arma dello Stefanin","Cave",4315,44.048229,8.21486
"AgriCh_0382","Arma di Nasino","Rock shelter",4971,44.114406,8.029714
"AgriCh_0383","Arma di Nasino","Rock shelter",4923,44.114406,8.029714
"AgriCh_0384","Arma di Nasino","Rock shelter",5420,44.114406,8.029714
"AgriCh_0385","Arma di Nasino","Rock shelter",5358,44.114406,8.029714
"AgriCh_0386","Arma di Nasino","Rock shelter",5388,44.114406,8.029714
"AgriCh_0387","Arma di Nasino","Rock shelter",5235,44.114406,8.029714
"AgriCh_0388","Arma di Nasino","Rock shelter",5221,44.114406,8.029714
"AgriCh_0389","Arma di Nasino","Rock shelter",5072,44.114406,8.029714
"AgriCh_0390","Arma di Nasino","Rock shelter",4878,44.114406,8.029714
"AgriCh_0391","Arma di Nasino","Rock shelter",4914,44.114406,8.029714
"AgriCh_0392","Arma di Nasino","Rock shelter",4843,44.114406,8.029714
"AgriCh_0393","Arma di Nasino","Rock shelter",2788,44.048229,8.21486
"AgriCh_0394","Arma di Nasino","Rock shelter",2699,44.048229,8.21486
"AgriCh_0395","Arma di Nasino","Rock shelter",3487,44.048229,8.21486
"AgriCh_0396","Arreganyats","Dolmen",4218,42.39312,3.00182
"AgriCh_0397","Aspres del Paradis","Open air",4923,42.6333,2.95
"AgriCh_0398","Aspres del Paradis","Open air",4792,42.6333,2.95
"AgriCh_0399","Aspres del Paradis","Open air",4923,42.6333,2.95
"AgriCh_0400","Auriac ","Open air",3475,43.2167,2.35
"AgriCh_0401","Auriac ","Open air",3189,43.2167,2.35
"AgriCh_0402","Auriac ","Open air",3371,43.2167,2.35
"AgriCh_0403","Auriac ","Open air",3440,43.2167,2.35
"AgriCh_0404","Auriac ","Open air",4573,43.2167,2.35
"AgriCh_0405","Auriac ","Open air",4133,43.2167,2.35
"AgriCh_0406","Autoroute A400","Open air",4377,46.1694,6.3214
"AgriCh_0407","Autoroute A400","Open air",3001,46.1694,6.3214
"AgriCh_0408","Autoroute A41","Open air",3817,46.0939,6.0786
"AgriCh_0409","Auvelles","Open air",4251,41.821111,0.729167
"AgriCh_0410","Auvelles","Open air",4288,41.821111,0.729167
"AgriCh_0411","Auvelles","Open air",4337,41.821111,0.729167
"AgriCh_0412","Auvelles","Open air",4275,41.821111,0.729167
"AgriCh_0413","Auvelles","Open air",4137,41.821111,0.729167
"AgriCh_0414","Auvelles","Open air",4293,41.821111,0.729167
"AgriCh_0415","Aven de la Boucle","Rock shelter",3311,43.8667,3.93333
"AgriCh_0416","Aven de la Boucle","Rock shelter",3294,43.8667,3.93333
"AgriCh_0417","Aven de la Boucle","Rock shelter",3323,43.8667,3.93333
"AgriCh_0418","Aven de la Boucle","Rock shelter",2769,43.8667,3.93333
"AgriCh_0419","avenue Ritz","Open air",3917,46.233333,7.366667
"AgriCh_0420","avenue Ritz","Open air",3897,46.233333,7.366667
"AgriCh_0421","avenue Ritz","Open air",4163,46.233333,7.366667
"AgriCh_0422","avenue Ritz","Open air",4204,46.233333,7.366667
"AgriCh_0423","avenue Ritz","Open air",4048,46.233333,7.366667
"AgriCh_0424","avenue Ritz","Open air",4747,46.233333,7.366667
"AgriCh_0425","avenue Ritz","Open air",4545,46.233333,7.366667
"AgriCh_0426","avenue Ritz","Open air",4335,46.233333,7.366667
"AgriCh_0427","avenue Ritz","Open air",4882,46.233333,7.366667
"AgriCh_0428","avenue Ritz","Open air",4368,46.233333,7.366667
"AgriCh_0429","avenue Ritz","Open air",4043,46.233333,7.366667
"AgriCh_0430","avenue Ritz","Open air",3848,46.233333,7.366667
"AgriCh_0431","avenue Ritz","Open air",4070,46.233333,7.366667
"AgriCh_0432","avenue Ritz","Open air",3855,46.233333,7.366667
"AgriCh_0433","avenue Ritz","Open air",3807,46.233333,7.366667
"AgriCh_0434","avenue Ritz","Open air",4130,46.233333,7.366667
"AgriCh_0435","avenue Ritz","Open air",3840,46.233333,7.366667
"AgriCh_0436","avenue Ritz","Open air",4185,46.233333,7.366667
"AgriCh_0437","Avignon La Palais","Open air",2176,43.9493,4.80553
"AgriCh_0438","balma de cal Porta","Rock shelter",2739,41.8135,1.40477
"AgriCh_0439","balma de l Abeurador","Rock shelter",5206,41.9974,2.41962
"AgriCh_0440","balma dels Vilars","Rock shelter",4169,41.87265,0.72007
"AgriCh_0441","balma dels Vilars","Rock shelter",4123,41.87265,0.72007
"AgriCh_0442","balma Margineda","Rock shelter",5763,42.476358,1.489492
"AgriCh_0443","balma Margineda","Rock shelter",5739,42.476358,1.489492
"AgriCh_0444","balma Margineda","Rock shelter",5570,42.476358,1.489492
"AgriCh_0445","balma Margineda","Rock shelter",5595,42.476358,1.489492
"AgriCh_0446","balma Margineda","Rock shelter",6285,42.476358,1.489492
"AgriCh_0447","balma Margineda","Rock shelter",5603,42.476358,1.489492
"AgriCh_0448","balma Margineda","Rock shelter",5561,42.476358,1.489492
"AgriCh_0449","balma Margineda","Rock shelter",741,42.476358,1.489492
"AgriCh_0450","balma Margineda","Rock shelter",657,42.476358,1.489492
"AgriCh_0451","balma Margineda","Rock shelter",4315,42.476358,1.489492
"AgriCh_0452","balma Margineda","Rock shelter",5391,42.476358,1.489492
"AgriCh_0453","balma Margineda","Rock shelter",5227,42.476358,1.489492
"AgriCh_0454","balma Margineda","Rock shelter",5003,42.476358,1.489492
"AgriCh_0455","balma Margineda","Rock shelter",4718,42.476358,1.489492
"AgriCh_0456","balma Margineda","Rock shelter",4650,42.476358,1.489492
"AgriCh_0457","balme de Montbolo","Rock shelter",5384,42.4833,2.65
"AgriCh_0458","balme de Montbolo","Rock shelter",3200,42.4833,2.65
"AgriCh_0459","balme de Sillingy","Rock shelter",3054,45.96111,6.04194
"AgriCh_0460","balme dEpy","Rock shelter",4510,46.3811,5.4167
"AgriCh_0461","balme les Grottes","Rock shelter",4098,45.8525,5.33667
"AgriCh_0462","balme Rousse","Rock shelter",4935,45.0678,5.3917
"AgriCh_0463","Bannia - Palazzine di Sopra","Open air",4737,45.95,12.65
"AgriCh_0464","Bannia - Palazzine di Sopra","Open air",4482,45.95,12.65
"AgriCh_0465","Bannia - Palazzine di Sopra","Open air",4448,45.95,12.65
"AgriCh_0466","Bannia - Palazzine di Sopra","Open air",4433,45.95,12.65
"AgriCh_0467","Bannia - Palazzine di Sopra","Open air",4438,45.95,12.65
"AgriCh_0468","Bannia - Palazzine di Sopra","Open air",4424,45.95,12.65
"AgriCh_0469","Bannia - Palazzine di Sopra","Open air",4411,45.95,12.65
"AgriCh_0470","Barmaz","Open air",4056,46.271027,6.945948
"AgriCh_0471","Barmaz","Open air",3165,46.271027,6.945948
"AgriCh_0472","Barmaz","Open air",2348,46.271027,6.945948
"AgriCh_0473","Barmaz","Open air",2146,46.271027,6.945948
"AgriCh_0474","Barmaz","Open air",3477,46.271027,6.945948
"AgriCh_0475","Barmaz","Open air",3393,46.271027,6.945948
"AgriCh_0476","Barmaz","Open air",3280,46.271027,6.945948
"AgriCh_0477","Barmaz","Open air",2962,46.271027,6.945948
"AgriCh_0478","Barmaz","Open air",2702,46.271027,6.945948
"AgriCh_0479","Barmaz","Open air",2592,46.271027,6.945948
"AgriCh_0480","Barmaz","Open air",4432,46.271027,6.945948
"AgriCh_0481","Barmaz","Open air",4249,46.271027,6.945948
"AgriCh_0482","Barmaz","Open air",3361,46.271027,6.945948
"AgriCh_0483","Barmaz","Open air",4274,46.271027,6.945948
"AgriCh_0484","Barmaz","Open air",4136,46.271027,6.945948
"AgriCh_0485","Barmaz","Open air",3951,46.271027,6.945948
"AgriCh_0486","Barranc den Fabra","Open air",4754,40.71063,0.58086
"AgriCh_0487","Barreau de la Deveze sud","Open air",3718,43.3476,3.219
"AgriCh_0488","Barreau de la Deveze sud","Open air",4381,43.3476,3.219
"AgriCh_0489","Barreau de la Deveze sud","Open air",4245,43.3476,3.219
"AgriCh_0490","Barreau de la Deveze sud","Open air",4091,43.3476,3.219
"AgriCh_0491","bauma del Serrat del Pont","Rock shelter",3135,42.23537,2.63126
"AgriCh_0492","bauma del Serrat del Pont","Rock shelter",2765,42.23537,2.63126
"AgriCh_0493","bauma del Serrat del Pont","Rock shelter",3112,42.23537,2.63126
"AgriCh_0494","Bauma del Serrat del Pont","Rock shelter",2569,42.23537,2.63126
"AgriCh_0495","Bauma del Serrat del Pont","Rock shelter",2295,42.23537,2.63126
"AgriCh_0496","Bauma del Serrat del Pont","Rock shelter",1865,42.23537,2.63126
"AgriCh_0497","bauma del Serrat del Pont","Rock shelter",3185,42.23537,2.63126
"AgriCh_0498","bauma del Serrat del Pont","Rock shelter",2684,42.23537,2.63126
"AgriCh_0499","bauma del Serrat del Pont","Rock shelter",3156,42.23537,2.63126
"AgriCh_0500","bauma del Serrat del Pont","Rock shelter",5422,42.23537,2.63126
"AgriCh_0501","bauma del Serrat del Pont","Rock shelter",3008,42.23537,2.63126
"AgriCh_0502","Baume Bourbon","Rock shelter",5103,43.9,4.46667
"AgriCh_0503","baume Bourbon","Rock shelter",4130,43.9,4.46667
"AgriCh_0504","baume Bourbon","Rock shelter",4971,43.9,4.46667
"AgriCh_0505","baume Bourbon","Rock shelter",5006,43.9,4.46667
"AgriCh_0506","baume Claire","Rock shelter",2729,44.6167,5.08333
"AgriCh_0507","baume Claire","Rock shelter",3517,44.6167,5.08333
"AgriCh_0508","baume de Fontbregoua","Rock shelter",4798,43.55,6.23333
"AgriCh_0509","baume de Fontbregoua","Rock shelter",4759,43.55,6.23333
"AgriCh_0510","baume de Fontbregoua","Rock shelter",4566,43.55,6.23333
"AgriCh_0511","baume de Fontbregoua","Rock shelter",4307,43.55,6.23333
"AgriCh_0512","baume de Fontbregoua","Rock shelter",4568,43.55,6.23333
"AgriCh_0513","baume de Fontbregoua","Rock shelter",4553,43.55,6.23333
"AgriCh_0514","baume de Fontbregoua","Rock shelter",4540,43.55,6.23333
"AgriCh_0515","baume de Fontbregoua","Rock shelter",4523,43.55,6.23333
"AgriCh_0516","baume de Fontbregoua","Rock shelter",4469,43.55,6.23333
"AgriCh_0517","baume de Fontbregoua","Rock shelter",4458,43.55,6.23333
"AgriCh_0518","baume de Fontbregoua","Rock shelter",4411,43.55,6.23333
"AgriCh_0519","baume de Fontbregoua","Rock shelter",4360,43.55,6.23333
"AgriCh_0520","baume de Fontbregoua","Rock shelter",4347,43.55,6.23333
"AgriCh_0521","baume de Fontbregoua","Rock shelter",4308,43.55,6.23333
"AgriCh_0522","baume de Fontbregoua","Rock shelter",4250,43.55,6.23333
"AgriCh_0523","baume de Fontbregoua","Rock shelter",4239,43.55,6.23333
"AgriCh_0524","baume de Fontbregoua","Rock shelter",4158,43.55,6.23333
"AgriCh_0525","baume de Fontbregoua","Rock shelter",3897,43.55,6.23333
"AgriCh_0526","baume de Fontbregoua","Rock shelter",3850,43.55,6.23333
"AgriCh_0527","baume de Fontbregoua","Rock shelter",3837,43.55,6.23333
"AgriCh_0528","baume de Fontbregoua","Rock shelter",3673,43.55,6.23333
"AgriCh_0529","baume de Fontbregoua","Rock shelter",2309,43.55,6.23333
"AgriCh_0530","baume de Fontbregoua","Rock shelter",2065,43.55,6.23333
"AgriCh_0531","baume de Fontbregoua","Rock shelter",5113,43.55,6.23333
"AgriCh_0532","baume de Fontbregoua","Rock shelter",5106,43.55,6.23333
"AgriCh_0533","baume de Fontbregoua","Rock shelter",5059,43.55,6.23333
"AgriCh_0534","baume de Fontbregoua","Rock shelter",5005,43.55,6.23333
"AgriCh_0535","baume de Fontbregoua","Rock shelter",5617,43.55,6.23333
"AgriCh_0536","baume de Fontbregoua","Rock shelter",5052,43.55,6.23333
"AgriCh_0537","baume de Fontbregoua","Rock shelter",5061,43.55,6.23333
"AgriCh_0538","baume de Fontbregoua","Rock shelter",5053,43.55,6.23333
"AgriCh_0539","baume de Fontbregoua","Rock shelter",4969,43.55,6.23333
"AgriCh_0540","baume de Fontbregoua","Rock shelter",4955,43.55,6.23333
"AgriCh_0541","baume de Montandon","Rock shelter",3855,47.3192,6.8131
"AgriCh_0542","baume de Montandon","Rock shelter",7520,47.3192,6.8131
"AgriCh_0543","baume de Montandon","Rock shelter",5412,47.3192,6.8131
"AgriCh_0544","Baume de Montclus","Rock shelter",5516,44.2667,4.43333
"AgriCh_0545","Baume de Montclus","Rock shelter",5516,44.2667,4.43333
"AgriCh_0546","Baume de Montclus","Rock shelter",5335,44.2667,4.43333
"AgriCh_0547","baume de Montclus","Rock shelter",5336,44.2667,4.43333
"AgriCh_0548","baume de Montclus","Rock shelter",5237,44.2667,4.43333
"AgriCh_0549","baume de Montclus","Rock shelter",5090,44.2667,4.43333
"AgriCh_0550","Baume de Montclus","Rock shelter",5068,44.2667,4.43333
"AgriCh_0551","baume de Montclus","Rock shelter",5165,44.2667,4.43333
"AgriCh_0552","baume de Montclus","Rock shelter",1546,44.2667,4.43333
"AgriCh_0553","Baume de Montclus","Rock shelter",5407,44.2667,4.43333
"AgriCh_0554","baume de Montclus","Rock shelter",5528,44.2667,4.43333
"AgriCh_0555","baume de Montclus","Rock shelter",5494,44.2667,4.43333
"AgriCh_0556","baume de Montclus","Rock shelter",5425,44.2667,4.43333
"AgriCh_0557","baume de Montclus","Rock shelter",5280,44.2667,4.43333
"AgriCh_0558","baume de Montclus","Rock shelter",5164,44.2667,4.43333
"AgriCh_0559","baume de Montclus","Rock shelter",5098,44.2667,4.43333
"AgriCh_0560","baume de Montclus","Rock shelter",5033,44.2667,4.43333
"AgriCh_0561","baume de Montclus","Rock shelter",5014,44.2667,4.43333
"AgriCh_0562","baume de Montclus","Rock shelter",4977,44.2667,4.43333
"AgriCh_0563","baume de Ronze","Rock shelter",4220,44.3167,4.45
"AgriCh_0564","baume de Ronze","Rock shelter",4132,44.3167,4.45
"AgriCh_0565","baume de Ronze","Rock shelter",3788,44.3167,4.45
"AgriCh_0566","baume de Ronze","Rock shelter",3357,44.3167,4.45
"AgriCh_0567","baume de Ronze","Rock shelter",3211,44.3167,4.45
"AgriCh_0568","baume de Ronze","Rock shelter",3151,44.3167,4.45
"AgriCh_0569","Baume de Ronze","Rock shelter",5556,44.3167,4.45
"AgriCh_0570","baume de Ronze","Rock shelter",4288,44.3167,4.45
"AgriCh_0571","baume de Ronze","Rock shelter",5399,44.3167,4.45
"AgriCh_0572","baume de Ronze","Rock shelter",1714,44.3167,4.45
"AgriCh_0573","baume de Ronze","Rock shelter",3972,44.3167,4.45
"AgriCh_0574","Baume de Ronze","Rock shelter",5412,44.3167,4.45
"AgriCh_0575","Baume de Ronze","Rock shelter",5308,44.3167,4.45
"AgriCh_0576","Baume de Ronze","Rock shelter",4848,44.3167,4.45
"AgriCh_0577","baume de Ronze","Rock shelter",4055,44.3167,4.45
"AgriCh_0578","baume de Soulatget","Rock shelter",3543,42.8833,2.5
"AgriCh_0579","baume des Drams","Rock shelter",2860,43.3333,5.91667
"AgriCh_0580","baume dOullins","Rock shelter",5561,44.3,4.48333
"AgriCh_0581","baume dOullins","Rock shelter",5463,44.3,4.48333
"AgriCh_0582","baume dOullins","Rock shelter",5336,44.3,4.48333
"AgriCh_0583","baume dOullins","Rock shelter",5217,44.3,4.48333
"AgriCh_0584","baume dOullins","Rock shelter",5200,44.3,4.48333
"AgriCh_0585","baume dOullins","Rock shelter",5178,44.3,4.48333
"AgriCh_0586","baume dOullins","Rock shelter",5178,44.3,4.48333
"AgriCh_0587","baume dOullins","Rock shelter",5135,44.3,4.48333
"AgriCh_0588","baume dOullins","Rock shelter",5113,44.3,4.48333
"AgriCh_0589","baume dOullins","Rock shelter",5388,44.3,4.48333
"AgriCh_0590","baume dOullins","Rock shelter",5378,44.3,4.48333
"AgriCh_0591","baume dOullins","Rock shelter",5367,44.3,4.48333
"AgriCh_0592","baume dOullins","Rock shelter",5360,44.3,4.48333
"AgriCh_0593","baume dOullins","Rock shelter",4445,44.3,4.48333
"AgriCh_0594","baume dOullins","Rock shelter",5153,44.3,4.48333
"AgriCh_0595","baume dOullins","Rock shelter",3184,44.3,4.48333
"AgriCh_0596","baume dOullins","Rock shelter",2581,44.3,4.48333
"AgriCh_0597","baume dOullins","Rock shelter",5352,44.3,4.48333
"AgriCh_0598","baume dOullins","Rock shelter",5338,44.3,4.48333
"AgriCh_0599","baume dOullins","Rock shelter",5307,44.3,4.48333
"AgriCh_0600","baume dOullins","Rock shelter",5250,44.3,4.48333
"AgriCh_0601","baume dOullins","Rock shelter",5248,44.3,4.48333
"AgriCh_0602","baume dOullins","Rock shelter",5181,44.3,4.48333
"AgriCh_0603","baume dOullins","Rock shelter",5175,44.3,4.48333
"AgriCh_0604","baume dOullins","Rock shelter",5034,44.3,4.48333
"AgriCh_0605","baume dOullins","Rock shelter",4717,44.3,4.48333
"AgriCh_0606","baume Sourde","Rock shelter",3795,44.6167,5.08333
"AgriCh_0607","Bauschanze","Open air",3834,47.366667,8.55
"AgriCh_0608","Bauschanze","Open air",3733,47.366667,8.55
"AgriCh_0609","Beaussement","Open air",2493,44.4858,4.3608
"AgriCh_0610","Beaussement","Open air",292,44.4858,4.3608
"AgriCh_0611","Beaussement","Open air",210,44.4858,4.3608
"AgriCh_0612","Bel Air","Open air",2754,43.7453,5.0792
"AgriCh_0613","Bel Air","Open air",2748,43.7453,5.0792
"AgriCh_0614","Bel Air","Open air",2715,43.7453,5.0792
"AgriCh_0615","Bel Air","Open air",2696,43.7453,5.0792
"AgriCh_0616","Bel Air","Open air",2622,43.7453,5.0792
"AgriCh_0617","Bergeggi","Open air",4452,44.246833,8.442
"AgriCh_0618","Bergeggi","Open air",4419,44.246833,8.442
"AgriCh_0619","Bergeggi","Open air",4569,44.246833,8.442
"AgriCh_0620","Bergeggi","Open air",4569,44.246833,8.442
"AgriCh_0621","Bergeggi","Open air",4466,44.246833,8.442
"AgriCh_0622","Bergerie des Maigres","Rock shelter",2243,43.3,5.86667
"AgriCh_0623","Birsmatten-Basisgrotte","Cave",5245,47.44861,7.56333
"AgriCh_0624","Blachettes Nord","Open air",4089,44.95,5.65
"AgriCh_0625","Blachettes Sud","Open air",4644,44.95,5.65
"AgriCh_0626","Blachettes Sud","Open air",4856,44.95,5.65
"AgriCh_0627","Blachettes Sud","Open air",4785,44.95,5.65
"AgriCh_0628","Blachettes Sud","Open air",4997,44.95,5.65
"AgriCh_0629","Blachettes Sud","Open air",2853,44.95,5.65
"AgriCh_0630","Blachettes Sud","Open air",4230,44.95,5.65
"AgriCh_0631","Blachettes Sud","Open air",4455,44.95,5.65
"AgriCh_0632","Blachettes Sud","Open air",3173,44.95,5.65
"AgriCh_0633","Blachettes Sud","Open air",3847,44.95,5.65
"AgriCh_0634","Blachettes Sud","Open air",5360,44.95,5.65
"AgriCh_0635","Blachettes Sud","Open air",3219,44.95,5.65
"AgriCh_0636","Blachettes Sud","Open air",3156,44.95,5.65
"AgriCh_0637","Blachettes Sud","Open air",4427,44.95,5.65
"AgriCh_0638","Blachettes Sud","Open air",4409,44.95,5.65
"AgriCh_0639","Blachettes Sud","Open air",4381,44.95,5.65
"AgriCh_0640","Blachettes Sud","Open air",3819,44.95,5.65
"AgriCh_0641","Blachettes Sud","Open air",3807,44.95,5.65
"AgriCh_0642","Blagnat","Open air",3877,44.8333,4.98333
"AgriCh_0643","Blagnat","Open air",3863,44.8333,4.98333
"AgriCh_0644","Bobila den Jonca","Open air",3339,41.5448,2.26682
"AgriCh_0645","Bobila Madurell","Open air",4427,41.53469,2.0821
"AgriCh_0646","Bobila Madurell","Open air",3731,41.53469,2.0821
"AgriCh_0647","Bobila Madurell","Open air",2576,41.53469,2.0821
"AgriCh_0648","Bobila Madurell","Open air",2563,41.53469,2.0821
"AgriCh_0649","Bobila Madurell","Open air",2336,41.53469,2.0821
"AgriCh_0650","Bobila Madurell","Open air",2154,41.53469,2.0821
"AgriCh_0651","Bobila Madurell","Open air",3833,41.53469,2.0821
"AgriCh_0652","Bobila Madurell","Open air",1990,41.53469,2.0821
"AgriCh_0653","Bobila Madurell","Open air",2308,41.53469,2.0821
"AgriCh_0654","Bobila Madurell","Open air",4147,41.53469,2.0821
"AgriCh_0655","Bobila Madurell","Open air",3867,41.53469,2.0821
"AgriCh_0656","Bobila Madurell","Open air",3475,41.53469,2.0821
"AgriCh_0657","Bobila Madurell-Can Feu","Open air",3808,41.53469,2.0821
"AgriCh_0658","Bobila Madurell-Can Feu","Open air",3775,41.53469,2.0821
"AgriCh_0659","Bobila Madurell-Can Pallas","Open air",2634,41.53469,2.0821
"AgriCh_0660","Bobila Madurell-Can Pallas","Open air",2558,41.53469,2.0821
"AgriCh_0661","Bobila Madurell-Can Pallas","Open air",2400,41.53469,2.0821
"AgriCh_0662","Bobila Madurell-Can Pallas","Open air",2157,41.53469,2.0821
"AgriCh_0663","Bobila Madurell-Ferrocarrils","Open air",3570,41.53469,2.0821
"AgriCh_0664","Bobila Madurell-Mas Duran","Open air",3668,41.53469,2.0821
"AgriCh_0665","Bobila Madurell-Mas Duran","Open air",2597,41.53469,2.0821
"AgriCh_0666","Bobila Madurell-Mas Duran","Open air",4064,41.53469,2.0821
"AgriCh_0667","Bobila Madurell-Mas Duran","Open air",3911,41.53469,2.0821
"AgriCh_0668","Bobila Madurell-Mas Duran","Open air",3857,41.53469,2.0821
"AgriCh_0669","Bobila Madurell-Mas Duran","Open air",3788,41.53469,2.0821
"AgriCh_0670","Bobila Madurell-Mas Duran","Open air",3708,41.53469,2.0821
"AgriCh_0671","Bobila Madurell-Mas Duran","Open air",3264,41.53469,2.0821
"AgriCh_0672","Bobila Madurell-Sud","Open air",3805,41.53469,2.0821
